14 16
16 19
19 21
23 26
26 38
38 41
41 4
4 8
12 13
13 19
19 25
25 32
32 33
33 40
42 47
47 48
48 2
1 5
13 14
14 17
17 18
18 19
27 30
30 37
37 38
41 1
70 202
0 82
1 56
5 57
5 58
5 77
7 8
9 91
10 59
11 70
13 15
13 16
13 61
14 63
20 3
23 16
25 32
25 83
27 67
27 97
29 2
29 25
30 93
33 42
34 45
36 36
36 71
39 70
40 6
45 2
45 35
46 12
46 21
46 31
48 97
49 13
49 82
51 7
51 21
51 22
51 66
52 9
54 41
54 73
58 12
58 80
61 19
63 41
64 22
67 74
69 88
70 10
71 6
75 55
75 85
77 33
84 1
85 48
86 17
86 20
86 80
87 13
91 25
94 46
95 4
95 89
95 93
95 99
99 1
100 36
100 73
11 46
46 49
49 63
63 69
69 11
5 7
7 9
9 24
24 50
50 55
55 5
8 13
13 17
17 19
19 24
24 33
33 37
37 8
21 35
35 37
37 39
39 44
44 59
59 60
60 65
65 21
14 16
16 41
41 43
43 49
49 52
52 64
64 66
66 68
68 14
12 13
13 19
19 20
20 31
31 35
35 39
39 50
50 62
62 70
70 12
4 5
7 12
12 16
16 25
25 26
26 47
47 59
59 65
65 68
68 4
2 9
9 12
12 24
24 29
29 35
35 46
46 50
50 59
59 61
61 63
69 2
8 9
9 11
11 18
18 27
27 31
35 47
47 50
50 52
52 53
53 59
59 68
68 8
3 14
14 17
17 23
23 24
24 28
28 43
43 52
52 57
57 60
60 62
62 64
64 68
68 69
69 3
7 10
10 21
21 30
30 35
35 36
36 40
40 49
49 56
56 57
57 58
58 61
61 66
66 67
67 70
70 7
11 24
24 30
30 50
59 11
23 27
27 34
34 44
44 55
55 60
60 23
2 22
22 26
26 32
32 35
35 44
44 62
62 2
7 27
34 51
51 56
56 65
69 7
20 22
22 27
27 30
30 32
32 37
37 40
40 43
43 50
50 20
4 20
20 23
23 35
35 38
38 48
48 51
51 52
52 56
56 69
69 4
5 11
11 22
22 31
31 37
37 53
53 55
60 63
63 66
68 5
11 13
13 23
28 31
37 51
51 54
54 60
60 68
2 8
8 10
10 13
13 21
21 26
26 27
27 29
29 30
30 48
48 60
60 64
64 65
65 2
1 6
6 9
12 19
19 26
26 33
33 36
43 46
46 58
58 66
67 1
3 4
4 6
6 11
11 14
14 20
20 25
25 28
28 29
29 44
44 50
50 53
53 61
61 62
62 67
67 3
90 206
0 60
3 44
4 6
6 22
6 46
7 58
8 75
8 76
8 95
9 20
9 73
11 0
11 27
12 1
12 56
14 98
15 25
19 22
20 82
21 6
25 68
27 19
27 97
29 63
29 72
30 13
30 20
31 30
31 39
35 7
35 31
37 50
39 46
40 56
43 5
45 39
47 46
49 70
50 25
51 92
52 2
53 62
54 48
54 76
57 41
59 7
60 16
60 71
61 33
62 82
63 97
65 70
67 63
70 5
70 6
70 97
71 3
71 92
74 91
75 4
75 47
75 49
75 68
77 18
79 20
79 100
82 12
83 66
85 67
85 81
87 11
87 14
87 17
90 0
90 29
90 94
92 1
92 12
92 24
92 93
93 100
94 10
94 93
96 62
96 64
96 78
97 82
98 21
99 11
99 82
26 32
32 33
33 39
39 70
70 26
24 25
25 44
44 80
80 83
83 88
88 24
15 31
31 34
34 60
60 65
65 80
83 15
1 11
11 14
14 21
21 41
41 42
42 46
46 62
62 1
14 16
16 36
36 49
49 51
51 56
56 72
72 75
75 76
76 14
8 18
18 19
19 23
23 30
30 35
35 38
38 44
44 83
88 8
16 17
17 18
18 21
21 25
25 34
34 46
46 66
66 76
76 82
82 84
84 16
23 28
28 36
36 42
42 53
53 59
59 61
61 65
65 70
70 80
80 82
82 87
87 23
5 17
17 23
30 42
46 49
49 56
56 65
65 71
71 79
79 84
84 89
89 5
9 20
20 30
30 38
44 47
47 48
48 49
56 57
57 67
67 72
72 84
84 85
85 9
2 9
9 21
21 24
24 26
26 28
28 45
45 55
55 57
57 59
59 64
64 66
66 67
67 81
81 84
84 2
13 16
16 34
34 69
69 84
84 13
18 36
36 58
58 73
73 77
77 78
78 18
7 15
15 41
41 53
53 61
61 71
71 76
76 7
16 18
18 27
27 29
29 30
30 40
40 69
69 70
70 16
38 47
47 57
57 69
70 71
71 77
77 82
82 90
90 38
16 30
30 34
34 48
48 56
65 66
66 77
77 81
81 88
88 16
9 34
46 58
58 59
59 65
76 85
85 89
89 2
1 3
3 15
15 32
32 40
40 49
49 53
53 60
60 62
62 64
64 81
81 90
90 1
2 20
20 23
23 24
24 30
30 31
31 36
36 38
38 53
53 55
55 66
66 75
75 77
77 2
1 9
9 11
11 15
15 26
26 42
42 47
47 50
50 51
51 64
64 65
65 74
74 80
80 89
89 1
15 22
22 23
23 29
29 33
39 41
41 46
46 64
64 71
71 72
72 76
76 77
77 80
89 15
110 211
1 35
1 38
1 85
1 95
3 24
3 25
3 75
7 85
9 94
10 0
10 20
10 68
11 79
12 93
13 74
16 6
17 32
18 90
18 96
19 66
19 68
19 83
22 2
22 35
22 70
23 19
23 100
27 62
27 79
28 7
28 27
29 77
30 47
30 66
31 10
31 36
31 42
32 19
32 55
33 22
33 33
34 93
35 11
35 65
36 7
37 11
37 26
38 52
38 83
40 64
40 100
41 29
41 31
41 42
41 100
44 40
44 51
46 6
46 24
46 47
46 50
48 46
48 58
48 93
50 12
50 77
50 98
53 60
54 65
55 14
55 54
55 100
56 15
57 23
60 7
60 35
61 56
62 25
63 27
63 36
63 89
64 74
65 36
65 86
65 99
66 64
72 18
72 19
72 52
72 58
77 84
78 29
78 63
83 4
83 21
83 32
83 63
83 75
84 5
85 34
86 66
88 88
93 98
98 26
98 37
98 86
98 98
99 82
99 84
100 49
25 26
26 29
29 43
43 105
105 25
8 10
10 54
54 61
61 69
69 87
87 8
29 55
55 69
69 70
70 79
79 94
94 97
97 29
1 16
16 19
19 26
26 45
45 59
59 68
68 78
78 1
53 55
55 56
56 57
57 65
65 66
66 68
68 83
83 88
88 53
5 7
7 16
16 20
20 42
42 88
88 90
90 98
98 102
102 103
103 5
1 10
10 20
20 28
28 58
58 65
65 69
69 81
81 88
88 100
100 106
106 1
19 25
25 37
37 77
77 86
86 87
87 88
90 92
92 106
106 109
109 110
110 19
17 19
19 30
30 31
31 32
32 43
43 47
47 50
50 59
68 87
87 97
97 100
100 17
25 32
32 33
33 37
37 47
47 49
49 54
54 56
56 73
73 77
77 80
80 81
81 85
85 99
99 25
2 6
6 7
19 22
22 25
25 31
31 40
40 54
54 59
59 84
84 99
99 108
108 109
109 2
18 20
20 91
91 92
92 96
96 18
48 69
69 71
71 72
72 82
82 91
91 48
9 42
42 64
64 65
65 72
82 106
106 9
1 29
29 37
37 48
48 52
52 57
57 63
63 109
109 1
24 31
31 35
35 41
41 52
52 60
60 82
82 93
93 103
103 24
11 15
15 27
27 34
34 43
43 70
70 74
74 79
79 80
80 84
84 11
5 22
22 28
28 40
40 44
44 80
80 90
92 98
98 100
100 108
108 5
3 17
17 23
23 52
52 62
62 75
75 80
80 87
87 89
89 100
100 103
103 108
108 3
6 8
8 22
25 28
28 43
43 45
45 70
70 73
73 83
83 89
89 95
95 106
106 6
2 3
3 33
33 38
38 42
42 43
43 44
44 47
47 67
67 82
82 83
83 87
87 102
102 107
107 2
14 15
15 18
18 32
32 38
38 39
39 42
47 51
51 52
52 54
54 65
65 85
85 96
96 14
129 212
1 20
1 49
2 12
2 68
2 86
2 94
4 38
4 62
5 41
5 78
6 5
6 21
6 70
7 27
7 89
8 28
8 79
9 44
11 52
13 17
13 23
14 21
15 64
16 19
17 20
17 63
18 0
18 53
18 67
20 49
21 30
21 35
23 11
24 14
25 78
26 38
27 62
29 97
30 30
30 54
30 86
34 70
34 81
34 89
35 14
35 20
35 36
35 100
36 92
36 96
37 54
38 66
38 86
39 46
39 99
40 36
41 33
42 86
43 2
43 65
44 9
44 51
45 2
48 90
48 92
49 15
49 92
50 67
51 61
52 93
54 33
55 49
55 66
56 3
56 29
56 37
57 1
57 7
57 35
57 71
58 6
59 13
60 54
60 88
61 3
62 38
62 95
63 64
63 80
64 1
64 46
64 70
65 29
65 45
67 43
68 69
71 23
71 26
72 15
73 99
75 34
76 11
76 46
76 54
76 62
77 1
77 95
78 22
78 36
80 39
86 60
86 91
87 2
88 43
89 94
91 4
93 4
93 16
94 13
94 19
94 37
94 55
94 80
95 25
97 36
98 20
99 3
99 70
99 71
34 60
60 64
64 107
107 118
118 34
7 72
72 88
88 99
99 114
114 117
117 7
15 39
39 47
47 67
67 103
103 114
114 126
126 15
9 11
11 20
20 35
35 47
47 48
48 77
77 78
78 9
30 40
40 62
62 69
69 70
70 78
78 86
86 89
89 91
91 30
5 12
12 38
38 49
49 55
55 92
92 100
100 105
105 118
118 125
125 5
19 21
21 34
34 35
35 44
44 46
46 72
72 73
73 89
89 103
103 122
122 19
19 37
37 49
55 76
76 86
86 97
97 101
101 113
113 116
116 119
119 122
5 10
10 14
14 25
25 26
26 38
38 43
43 50
50 62
62 68
68 82
82 84
84 86
86 5
5 13
13 24
24 36
36 38
38 47
47 59
59 87
87 90
90 92
92 96
96 106
106 112
112 119
119 5
9 17
17 27
27 33
33 34
34 41
41 46
46 56
56 74
74 83
83 91
91 95
95 117
117 124
124 127
127 9
16 88
88 97
97 118
125 16
10 44
44 50
50 90
90 94
94 117
117 10
30 31
31 39
39 82
82 106
106 111
111 118
118 30
8 11
11 42
42 66
66 70
70 75
75 94
94 104
104 8
4 8
8 9
9 13
13 16
16 47
47 52
52 56
56 75
75 4
2 3
3 8
8 26
26 32
32 47
59 78
78 87
87 116
116 2
13 18
18 24
24 27
27 48
48 59
59 64
64 71
71 94
117 121
121 13
12 37
37 38
38 45
45 46
46 49
49 50
50 70
75 92
92 126
126 127
127 12
8 29
29 45
45 51
51 55
55 60
60 73
89 100
100 101
101 103
103 119
119 4
1 9
9 15
15 19
19 30
30 39
39 51
51 52
52 78
78 81
81 89
89 108
108 113
113 125
125 1
10 17
17 39
39 44
44 63
63 65
65 72
72 77
77 81
81 85
85 92
92 93
93 95
95 105
105 123
123 10
150 211
0 37
1 26
2 0
2 13
2 68
4 13
4 39
4 62
4 98
5 61
6 10
6 38
6 65
6 92
7 35
7 36
7 55
8 28
9 74
10 24
10 63
11 7
11 70
11 94
13 36
13 76
14 9
14 28
14 43
14 86
15 23
16 25
16 28
16 34
16 57
16 90
18 33
19 72
20 34
20 43
20 45
23 58
23 65
24 2
24 92
25 29
26 26
26 39
26 90
27 9
28 81
29 70
29 100
31 99
33 18
33 22
33 80
33 91
34 71
34 87
34 99
34 100
36 98
37 74
38 11
38 93
39 0
39 2
39 83
40 49
41 55
42 51
42 66
43 7
43 37
43 97
44 66
44 78
44 79
45 91
46 8
46 51
46 59
46 95
47 12
47 27
49 91
50 59
50 82
52 65
54 64
55 49
57 47
59 46
60 56
60 65
61 25
61 56
62 75
64 84
65 83
66 17
66 41
66 43
67 45
68 31
68 58
68 73
69 9
70 22
70 77
70 91
71 41
72 0
72 90
73 5
73 71
74 33
75 35
76 27
76 84
78 38
78 67
79 10
81 0
81 75
83 21
83 31
86 51
86 88
87 14
87 87
87 91
88 36
89 0
89 65
89 73
90 32
90 83
91 64
91 98
92 15
94 17
94 71
95 33
96 93
97 74
98 6
100 0
100 59
21 55
55 63
63 69
69 108
108 21
21 67
67 74
74 79
79 85
85 131
131 21
7 9
9 36
36 67
67 75
75 88
88 108
108 7
32 51
51 52
52 63
63 68
68 94
94 138
138 142
142 32
18 67
67 77
77 79
79 93
93 97
97 106
106 125
125 136
136 18
8 17
17 32
32 40
40 57
57 120
120 125
125 126
126 127
127 148
148 8
19 49
49 68
68 70
70 89
89 94
94 100
100 106
106 119
119 132
132 141
141 19
3 5
5 25
25 37
37 54
54 68
68 74
74 87
87 101
101 112
112 127
127 144
144 3
7 14
14 17
17 38
38 39
39 51
51 89
94 103
103 113
113 119
119 123
123 143
143 7
3 4
4 23
23 51
51 63
63 64
64 71
71 75
75 79
85 90
90 91
91 123
123 128
128 3
22 43
43 56
56 61
61 64
64 69
69 71
71 76
76 96
96 102
102 113
113 120
120 124
124 128
128 146
146 22
33 72
72 94
94 115
115 122
122 33
46 50
50 52
52 97
97 125
125 142
142 46
19 85
85 96
96 106
126 147
147 19
4 15
15 30
30 35
35 61
61 66
66 94
94 140
140 4
12 36
36 37
37 49
49 55
55 68
68 118
118 129
129 131
131 12
6 15
15 28
28 32
40 65
65 89
89 91
91 106
106 150
150 6
16 17
32 39
39 40
40 60
60 70
70 88
88 96
96 125
125 135
135 16
1 13
13 16
16 19
19 33
33 34
34 36
36 64
64 83
83 102
102 130
130 147
147 1
6 11
11 15
15 35
35 64
64 68
68 100
100 118
129 135
135 137
137 144
144 149
149 6
14 47
47 51
63 65
65 66
66 87
87 89
89 97
97 112
112 117
117 121
121 136
136 14
7 16
16 18
18 32
32 34
34 37
37 46
46 56
56 73
73 87
87 97
97 110
110 125
125 129
129 133
133 7
197 216
0 69
1 39
1 49
1 50
1 73
2 6
2 30
2 58
3 28
3 45
3 64
4 59
5 46
5 60
5 82
6 1
6 44
8 79
9 62
9 67
9 94
10 2
10 44
10 89
10 95
11 68
11 76
11 87
12 21
12 59
13 38
13 66
13 80
13 88
14 24
14 69
14 74
16 30
16 32
17 45
18 32
19 76
21 0
21 28
21 45
22 6
22 75
23 38
24 5
24 35
24 68
26 46
29 81
29 94
30 12
30 99
31 0
31 73
32 4
33 86
34 30
34 40
34 47
35 26
35 62
36 11
36 61
36 62
36 67
36 92
37 5
37 10
38 85
38 91
40 78
40 97
41 40
42 97
43 72
44 4
44 74
45 85
46 10
46 15
46 41
46 65
46 66
46 93
47 81
48 95
49 61
50 97
51 8
51 28
51 60
53 27
53 88
54 2
54 7
54 38
54 57
55 41
55 57
56 8
56 17
56 35
57 58
58 58
58 77
59 57
60 4
60 45
60 78
62 10
62 68
63 34
63 43
63 54
63 92
64 57
64 71
65 3
65 89
67 38
67 97
68 6
68 52
70 12
70 50
70 63
71 1
71 5
71 11
71 51
71 74
71 75
71 85
72 67
73 37
73 40
73 58
73 79
73 80
73 89
74 4
74 85
75 6
76 92
77 46
77 55
77 61
78 42
78 95
79 57
79 82
80 56
80 79
81 7
81 20
81 47
82 40
82 81
83 54
83 55
84 37
84 51
84 93
85 44
86 22
86 53
86 75
88 24
89 85
90 26
91 5
91 14
91 60
91 69
91 92
92 45
92 68
92 72
93 15
93 25
93 41
93 74
94 12
94 42
95 58
95 98
96 5
96 19
97 48
98 69
98 81
100 70
100 87
28 31
31 59
59 84
84 194
194 28
29 43
43 90
90 104
104 139
139 152
152 29
53 58
58 85
85 94
94 112
112 158
158 184
184 53
25 75
75 90
90 96
96 110
110 112
112 126
126 174
174 25
39 42
42 47
47 57
57 71
71 114
114 117
117 128
128 157
157 39
26 28
28 29
29 60
60 66
66 70
70 88
88 129
129 150
150 185
185 26
7 14
14 69
69 83
83 84
84 98
98 111
111 160
160 180
180 182
182 191
191 7
2 24
24 41
41 67
67 102
102 150
150 156
156 162
162 177
177 186
186 189
189 197
197 2
52 60
60 63
63 66
66 74
74 119
119 120
120 139
139 144
144 155
155 177
177 187
187 188
188 52
2 8
8 33
33 39
39 41
41 85
85 99
99 109
109 153
153 156
156 170
170 173
173 177
177 182
182 2
2 31
31 88
88 118
118 127
127 134
134 136
136 138
138 140
140 156
156 157
157 166
166 168
168 175
175 182
67 117
117 123
123 143
143 161
161 67
7 28
28 34
34 92
92 110
110 137
137 7
17 35
35 36
36 116
116 140
140 157
157 182
182 17
18 73
73 75
75 82
82 98
98 108
108 151
151 157
157 18
18 42
42 65
65 78
78 92
92 102
102 145
145 174
174 183
183 18
19 22
22 30
30 43
43 93
93 103
103 120
120 137
137 163
163 195
195 19
30 46
46 68
68 98
98 118
118 133
133 141
141 148
148 151
151 161
161 173
173 30
6 37
37 41
41 70
70 73
73 90
96 97
97 128
128 144
144 154
154 162
162 6
14 21
21 31
31 38
38 41
41 57
57 70
70 81
81 109
109 124
124 127
127 165
165 185
185 14
12 33
33 40
40 48
48 51
51 63
63 68
68 82
82 111
111 128
128 130
130 157
157 158
158 179
179 12
4 15
15 22
22 40
40 69
69 114
114 124
127 138
140 165
165 171
171 185
185 191
191 194
194 4
