8 330
51 73
53 126
11 123
3 93
51 292
2 159
13 83
11 247
25 156
79 298
5 284
32 218
73 145
80 23
28 128
15 359
45 309
83 382
71 181
45 314
65 307
92 221
21 247
12 255
27 366
13 242
27 7
41 70
81 344
4 32
18 197
5 305
16 278
117 2
9 388
47 56
188 23
105 26
45 2
38 95
45 211
27 67
29 398
21 161
17 219
92 167
5 81
91 274
115 357
55 318
97 58
100 231
70 273
33 357
34 285
28 239
77 287
13 317
3 140
15 214
33 215
81 278
12 338
89 13
7 187
29 132
73 267
199 166
231 303
32 66
15 196
5 64
3 347
35 201
4 235
5 162
86 46
9 50
26 219
32 330
12 264
18 89
15 165
10 72
45 176
25 34
48 349
26 110
3 103
38 360
19 306
6 53
12 81
17 364
31 395
41 356
63 13
38 18
110 310
7 255
12 6
4 78
1 135
33 149
1 148
11 212
25 242
21 83
47 303
74 341
55 95
14 149
13 120
31 255
5 368
38 147
17 82
4 98
49 5
108 97
8 21
146 200
24 218
25 238
106 13
107 251
33 366
2 27
72 327
76 31
127 46
39 210
56 318
47 117
60 69
13 103
22 97
26 319
3 162
14 1
11 99
5 83
61 292
28 397
29 38
34 315
25 1
413 147
50 265
8 130
9 31
53 372
48 244
120 128
41 81
154 391
47 116
71 78
71 208
37 339
36 235
111 345
38 142
28 324
35 229
30 223
24 197
8 67
73 121
106 279
70 360
10 9
56 179
49 49
80 47
16 121
252 383
6 67
82 396
119 160
32 33
122 93
102 80
4 45
48 384
46 168
90 111
161 303
17 261
66 5
12 248
28 30
202 350
95 113
17 126
30 109
10 106
129 83
44 349
195 18
190 174
209 167
42 4
256 65
81 354
66 376
39 332
33 29
17 28
16 118
138 57
35 317
25 95
67 308
39 272
199 122
128 308
160 188
31 386
269 44
86 153
42 361
83 138
108 157
33 275
385 52
2 77
32 238
126 118
30 188
72 389
55 128
24 139
35 190
94 25
123 214
12 330
153 352
28 127
25 167
20 2
62 379
113 366
361 200
3 232
10 169
25 97
33 161
2 345
48 188
79 393
67 237
37 102
89 134
11 47
72 149
10 343
25 64
238 211
78 153
59 215
33 17
129 59
142 25
87 204
57 198
128 290
87 306
12 169
37 167
9 52
82 5
44 235
72 301
151 395
53 190
5 265
54 202
33 40
180 30
8 237
200 206
2 293
124 297
16 262
38 209
79 137
169 11
35 223
18 168
94 216
108 274
116 295
3 111
11 298
550 115
35 175
14 330
43 308
107 358
51 280
16 80
61 24
244 82
37 243
28 357
83 194
11 283
71 28
38 162
96 386
205 108
42 36
212 272
188 176
32 1
84 262
485 55
285 154
3 136
31 75
139 399
49 280
43 324
55 140
111 80
47 299
142 2
57 175
78 233
70 218
8 4
46 318
208 84
107 17
19 391
118 110
79 390
163 229
247 137
5 398
156 143
141 139
64 110
58 372
81 391
110 309
14 127
62 168
3 302
72 89
363 168
101 59
35 77
97 277
60 158
116 249
128 174
26 85
132 188
82 119
11 186
17 157
26 60
99 218
77 57
166 152
40 115
102 217
244 112
94 177
46 397
257 364
1 42
36 13
80 363
22 11
224 81
72 277
38 143
20 113
114 178
58 10
61 130
342 80
145 169
110 253
48 109
22 77
22 352
47 142
5 121
61 118
30 325
164 281
100 288
147 274
107 180
20 339
215 184
107 181
141 90
36 157
136 374
284 116
92 246
60 285
29 147
74 312
106 71
170 71
112 7
151 220
24 103
56 315
105 370
16 181
82 100
90 217
202 220
250 276
69 228
130 77
60 163
27 193
200 12
7 305
85 317
2 94
82 200
21 285
104 129
281 291
44 106
109 333
290 122
70 41
52 357
327 232
12 266
156 240
9 133
11 40
95 265
107 398
234 52
200 58
115 368
89 396
24 297
15 92
252 274
41 206
76 79
52 191
35 156
109 250
69 189
104 240
229 112
9 22
67 4
62 44
88 57
5 384
146 105
119 91
17 300
7 92
39 316
8 307
13 295
4 40
62 255
107 43
39 53
5 308
85 199
30 149
17 161
11 294
41 364
33 197
26 122
6 349
37 48
30 230
23 380
4 309
37 272
1 357
41 304
37 241
9 132
12 49
120 82
1 181
20 211
115 332
169 204
25 132
288 109
68 159
45 40
4 219
47 333
27 308
28 258
24 123
16 131
66 18
36 352
20 96
23 191
28 85
18 1
14 99
34 281
8 398
110 370
59 210
53 162
14 356
20 13
7 338
6 239
94 101
18 366
2 348
22 85
7 392
49 372
81 2
11 199
143 30
36 43
51 260
47 92
159 287
15 322
5 184
12 257
2 184
14 297
16 210
32 197
4 229
103 280
25 197
193 191
2 149
202 363
94 274
19 221
28 200
23 165
14 297
13 243
24 344
19 393
49 146
109 213
100 193
79 200
2 153
26 326
3 77
29 325
2 210
122 213
33 245
42 176
133 393
77 226
18 84
19 381
38 78
4 167
40 243
61 339
95 170
41 301
30 196
40 324
3 368
84 339
33 19
41 11
49 322
35 284
29 376
28 359
67 169
14 145
9 107
57 324
3 395
7 253
80 189
84 84
1 363
7 100
138 31
12 259
97 344
30 284
50 205
3 396
1 323
52 94
76 78
58 43
4 91
29 261
62 36
45 287
42 307
11 278
8 208
75 112
60 68
31 111
8 57
18 151
4 237
138 364
24 165
37 16
17 11
5 151
18 395
12 291
17 262
10 104
12 38
5 291
44 361
14 345
49 305
5 155
83 70
24 50
79 201
28 237
7 350
88 273
27 16
11 228
15 325
12 352
2 183
10 69
10 121
86 114
122 109
80 66
32 271
3 314
14 295
30 32
44 200
31 225
15 292
65 271
14 367
10 356
20 388
68 203
16 252
18 52
14 83
13 208
31 86
17 263
42 11
10 173
35 325
9 97
108 34
294 17
12 321
16 340
10 97
34 326
65 126
27 210
122 361
1 241
19 114
37 21
38 22
159 164
10 357
13 168
21 231
75 150
4 358
24 48
8 240
9 244
7 364
76 389
18 284
61 38
29 82
8 118
3 193
8 161
149 379
14 139
16 99
20 84
39 331
52 288
74 143
49 345
63 198
43 304
3 20
76 139
9 305
82 101
20 333
44 135
70 207
6 5
81 154
31 334
84 190
32 72
58 111
14 303
106 155
36 186
14 303
49 357
54 19
333 361
43 358
17 41
7 151
2 14
50 372
35 385
11 71
12 25
9 338
63 158
20 305
23 169
90 109
131 367
22 12
26 48
122 165
36 31
73 163
124 32
70 64
5 281
43 175
59 317
29 109
29 212
24 5
6 140
42 89
104 273
45 254
65 165
49 113
43 252
31 101
7 30
32 157
14 281
16 223
64 50
108 86
34 111
59 380
38 14
31 206
11 77
153 93
19 308
86 361
21 360
16 335
2 128
129 313
34 104
13 400
28 25
12 119
12 41
63 194
87 362
7 322
14 223
18 183
170 224
56 317
67 130
5 215
43 221
117 71
67 2
37 250
57 101
1 399
56 134
58 172
57 112
70 121
27 134
16 219
9 31
3 313
4 83
57 237
5 339
28 39
22 393
26 35
32 354
72 205
37 84
131 326
5 59
8 308
65 354
50 380
10 55
30 244
58 203
4 147
34 47
43 321
115 74
9 337
16 34
57 289
99 49
109 23
18 38
78 148
10 321
244 225
28 168
7 72
3 169
3 135
14 200
7 41
17 247
37 254
25 77
25 323
56 216
14 400
136 201
1 122
17 210
4 19
48 303
53 163
8 51
28 120
9 52
197 302
56 68
33 301
11 83
11 110
52 148
116 259
69 44
109 91
26 172
3 226
27 94
3 194
32 133
15 393
58 83
35 241
33 225
258 112
46 195
6 173
41 383
20 273
44 384
13 28
65 179
42 49
5 367
6 31
82 11
80 78
2 266
117 256
42 383
111 189
108 113
83 284
20 45
7 364
45 294
44 30
11 165
18 283
26 114
135 304
18 86
3 50
37 369
10 308
51 146
6 156
9 393
12 167
40 130
84 304
25 49
26 57
18 225
33 241
75 371
1 331
37 333
42 148
10 112
69 380
18 31
62 298
171 260
11 188
131 307
94 47
40 263
8 303
40 47
97 96
14 306
36 15
107 381
22 195
27 399
50 193
84 322
9 337
29 110
15 31
91 344
43 92
30 271
99 260
52 389
168 59
13 12
63 279
9 52
3 88
34 179
138 103
44 318
39 39
31 238
29 307
37 381
31 141
17 7
151 400
31 379
61 288
70 232
27 72
14 121
40 190
74 183
69 313
23 216
71 183
23 116
89 274
12 33
7 13
10 90
106 324
43 277
19 123
2 327
108 109
1 262
52 217
27 276
73 276
44 121
68 345
5 72
50 376
12 304
24 386
42 210
130 212
62 58
25 67
56 192
5 33
71 266
26 244
22 60
23 333
43 122
41 89
80 186
34 241
15 170
102 187
147 72
164 285
50 305
56 288
101 91
105 230
48 288
72 57
1 115
24 122
31 249
54 197
43 226
37 351
34 281
16 234
86 365
66 306
132 258
42 29
102 93
64 343
3 326
142 115
34 361
41 288
1 247
34 315
48 49
72 103
23 59
23 251
104 254
177 50
13 276
9 281
51 215
57 262
19 120
58 278
9 210
67 164
6 89
58 310
34 103
93 43
20 150
8 153
17 78
23 123
64 89
25 115
22 291
21 362
8 58
16 61
2 166
23 180
23 111
7 176
4 226
51 222
7 264
11 378
52 195
10 270
38 179
31 329
27 375
43 304
22 358
45 294
30 77
38 342
43 52
26 343
9 12
34 219
42 387
119 208
3 80
27 77
30 48
15 283
3 125
3 57
29 275
47 395
29 74
36 140
12 70
18 279
7 327
5 215
16 127
9 174
13 333
43 42
16 231
114 211
38 147
23 14
10 31
47 127
32 164
51 307
71 59
9 261
74 303
29 390
26 76
20 110
37 220
102 312
5 64
25 338
37 138
12 126
7 350
17 44
25 222
1 34
76 322
50 173
18 328
40 97
51 105
14 337
8 356
40 74
10 273
6 390
20 313
21 233
29 234
104 231
7 36
46 199
5 90
42 77
22 200
5 261
5 351
9 140
15 49
10 286
30 37
9 68
30 61
10 206
28 2
3 292
19 393
135 358
43 186
5 56
19 89
18 13
5 246
98 52
6 81
2 64
23 61
22 94
29 40
42 322
12 300
38 175
14 159
32 306
11 21
9 370
5 4
19 174
23 133
25 247
20 219
3 280
19 113
42 302
18 252
71 135
16 19
9 96
14 387
37 229
89 206
70 315
8 258
38 130
82 54
20 363
63 53
52 327
6 106
32 229
15 193
8 142
14 315
71 11
2 284
26 248
13 163
4 393
14 399
36 346
5 158
50 159
18 125
36 231
1 71
46 93
64 187
31 173
64 23
6 294
8 72
4 337
2 191
13 281
10 109
49 88
56 168
7 279
62 337
13 180
15 47
35 53
12 319
13 198
17 318
3 131
69 35
5 201
5 203
10 158
9 36
1 360
59 286
42 240
52 349
35 117
11 47
8 179
3 194
82 367
22 206
18 151
66 205
14 305
23 167
35 133
37 85
12 124
41 87
11 358
5 311
8 195
51 133
11 277
11 273
8 66
42 220
3 195
51 115
3 70
19 43
29 80
11 58
2 354
41 173
17 147
93 387
26 135
21 41
6 143
22 97
8 145
50 165
5 385
35 43
27 95
8 193
46 360
27 268
5 256
42 40
41 310
13 140
30 359
5 136
19 293
87 370
61 37
4 179
5 97
76 83
53 8
7 385
81 95
11 11
19 355
58 371
1 225
20 70
12 356
94 154
6 269
4 338
9 139
19 5
3 210
14 328
28 281
37 389
23 158
32 270
37 205
2 8
12 376
16 271
2 125
13 252
2 366
9 219
20 302
81 48
11 188
35 253
30 53
8 120
4 131
9 386
22 293
2 172
7 217
15 221
15 176
30 352
58 373
9 252
24 195
5 115
27 292
41 45
13 215
21 397
6 373
8 224
3 154
1 122
22 353
19 193
4 207
18 303
23 350
43 133
6 126
52 152
29 266
12 281
10 280
49 180
6 197
31 242
5 312
13 24
3 269
31 321
32 141
57 52
79 353
18 150
85 221
33 10
74 387
6 29
5 170
19 51
51 80
32 24
53 147
3 198
24 206
6 4
8 64
22 195
1 374
9 66
9 80
5 373
21 353
29 399
15 180
13 247
9 58
63 139
4 122
53 225
26 207
5 192
24 396
19 134
7 123
35 372
6 190
6 341
48 75
40 263
4 113
1 274
18 97
10 4
3 213
2 353
26 310
22 190
17 68
3 58
3 36
100 113
58 356
31 211
37 53
58 36
37 376
71 318
32 345
12 37
22 173
6 363
5 306
21 49
22 195
28 34
11 80
33 253
28 359
1 222
64 73
98 19
6 90
3 240
1 73
1 186
39 274
40 74
29 97
39 137
108 97
14 375
39 83
36 333
13 229
17 112
46 198
1 15
37 377
14 179
42 343
32 206
69 68
82 262
2 122
15 118
124 218
80 41
25 233
7 186
9 125
7 162
34 129
43 389
7 146
102 163
32 67
39 257
129 295
10 118
78 137
40 298
3 155
26 261
4 187
2 226
18 91
41 284
11 96
51 113
74 55
5 388
12 237
19 261
100 397
35 207
19 302
59 62
1 158
4 103
92 120
7 309
9 354
10 327
17 379
10 164
3 30
13 137
33 64
13 204
9 107
7 74
31 260
13 139
20 185
37 14
18 131
30 25
3 234
51 338
1 285
34 75
12 333
22 138
48 284
10 324
158 71
58 287
82 122
7 233
32 396
29 273
40 375
25 271
1 237
34 192
23 378
17 298
37 248
26 101
1 323
13 2
16 178
46 119
37 335
77 42
84 308
8 319
43 307
3 2
3 252
49 306
10 10
8 49
4 367
68 384
77 319
27 105
19 35
7 333
43 384
78 235
11 50
17 280
71 38
15 196
4 218
1 194
50 87
9 78
4 14
1 302
102 269
1 10
43 12
26 385
11 335
43 36
138 103
29 387
18 232
37 332
220 144
67 119
32 211
6 265
8 134
4 44
12 228
37 374
15 153
3 390
56 73
5 121
28 279
10 79
32 169
70 289
23 212
113 74
25 272
68 142
8 79
18 115
96 318
122 377
40 309
9 146
25 319
19 2
18 283
67 14
1 189
18 176
8 34
22 91
31 91
52 29
22 135
49 10
31 339
74 248
21 219
4 80
23 266
5 355
1 347
3 89
27 308
58 301
1 311
6 37
53 304
116 286
57 151
24 377
55 162
3 355
4 254
1 269
32 72
9 329
64 8
10 173
19 368
2 67
34 169
170 307
40 221
78 169
51 221
1 11
120 29
6 128
62 149
59 86
33 120
47 231
32 338
34 184
37 42
1 202
40 28
8 299
19 209
3 15
39 58
4 193
66 268
55 6
4 156
6 264
12 114
51 190
5 338
19 18
56 131
48 146
20 10
30 170
69 14
45 223
24 83
23 388
29 276
75 156
39 383
13 46
53 72
3 312
33 389
95 192
21 62
5 297
53 14
43 104
48 86
68 189
55 323
54 92
95 397
30 341
50 127
25 355
11 165
8 174
41 145
29 312
38 313
20 217
2 173
10 89
6 245
18 342
7 353
2 50
32 316
9 38
28 325
160 385
21 16
2 304
71 341
2 224
11 106
54 138
97 273
24 160
25 78
74 130
8 95
17 399
1 280
1 188
11 287
17 59
12 309
4 363
12 292
10 56
114 214
42 217
79 358
14 289
3 135
39 281
2 295
38 225
41 72
73 297
61 51
69 64
56 258
21 324
22 245
14 245
110 390
36 148
18 396
1 237
1 89
36 228
1 332
3 378
1 375
55 100
4 248
16 69
27 73
26 237
83 334
45 236
15 117
68 250
29 300
11 210
49 208
33 382
39 24
64 338
13 88
44 177
8 254
6 212
28 156
7 256
139 138
90 84
46 286
51 344
1 351
64 364
62 303
3 110
81 167
10 217
61 186
9 342
55 104
1 119
19 167
51 307
69 199
44 372
16 36
26 334
8 73
9 396
14 60
64 172
56 192
8 259
18 250
28 306
2 123
50 138
13 167
34 38
39 139
105 276
18 296
18 58
28 80
13 164
58 399
1 41
32 251
6 214
29 92
126 5
55 235
57 238
21 185
1 182
25 151
18 196
14 74
24 124
2 254
1 314
46 217
1 244
1 74
5 58
1 334
6 62
20 365
16 235
44 32
58 129
30 354
56 332
10 193
6 386
9 370
19 41
19 187
4 278
36 97
17 356
8 341
4 360
21 124
51 172
59 66
3 82
92 160
65 257
8 94
12 4
22 395
17 319
29 177
77 314
5 53
16 286
62 146
11 225
45 176
40 124
10 266
75 232
247 22
37 324
25 136
15 340
61 353
24 117
7 16
25 198
37 384
20 70
16 350
13 169
42 266
9 245
3 390
64 282
17 330
22 41
145 200
99 275
5 282
21 285
74 205
13 287
11 160
7 250
1 126
1 218
9 327
12 143
16 276
25 82
4 62
47 378
7 87
10 97
27 301
32 388
15 209
16 364
47 311
49 296
65 138
121 384
9 43
1 356
7 77
22 24
19 264
36 1
1 331
22 104
14 160
17 107
24 177
45 170
2 232
31 129
84 129
2 316
109 92
21 317
72 52
14 180
3 15
